,primaryTitle,averageRating,runtimeNumber,Action,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Music,Musical,Mystery,News,Romance,Sci-Fi,Sport,Thriller,War,Western,Production_Budget,Worldwide_Gross,Release_dt,gross_log,hyped
49796,Ferdinand,6.7,108.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111000000,289838913,2017-12-08,19.484835857649237,False
49807,A Monster Calls,7.5,108.0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,43000000,46414530,2016-10-07,17.653123136273038,True
49812,Ice Age: Collision Course,5.7,94.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105000000,402156682,2016-07-01,19.81235232935357,False
49899,Paul Blart: Mall Cop 2,4.4,94.0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38000000,107650646,2015-04-10,18.494401791974884,False
49901,War for the Planet of the Apes,7.4,140.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152000000,489592267,2017-07-14,20.009083496554027,True
49911,10 Days in a Madhouse,6.7,111.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12000000,14616,2015-11-11,9.589940513889292,False
49940,The Hateful Eight,7.8,168.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,62000000,147864886,2015-12-25,18.811809489082275,True
49953,The Lobster,7.1,119.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4500000,18019834,2015-10-15,16.706983653609758,True
49969,Despicable Me 3,6.3,89.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75000000,1034724710,2017-06-14,20.757401248574723,False
49980,Sing,7.1,108.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,75000000,634454789,2016-11-24,20.26827658962502,True
50047,The Nut Job 2: Nutty by Nature,5.4,91.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40000000,57438389,2017-08-11,17.866223453063505,False
50056,The Walk,7.3,123.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35000000,61492104,2015-09-30,17.93441935055236,True
50070,Captain America: Civil War,7.8,147.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,250000000,1153284349,2016-04-22,20.865879665347745,True
50073,Race,7.1,134.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5000000,23745772,2016-02-19,16.982915093657425,True
50087,Thor: Ragnarok,7.9,130.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180000000,853958289,2017-10-25,20.565392909810683,True
50121,The Word,4.8,97.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,200000,3648,2014-03-14,8.202208436436448,False
50141,The Lego Movie 2: The Second Part,6.7,107.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99000000,190131036,2019-02-06,19.063224060833836,False
50164,The Disaster Artist,7.4,104.0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000000,28717667,2017-12-01,17.17302310107599,True
50167,Moana,7.6,107.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150000000,637517365,2016-01-27,20.273092075410144,True
50175,Mechanic: Resurrection,5.7,98.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,40000000,125729635,2016-08-25,18.649644413472515,False
50207,The Night Before,6.4,101.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,25000000,52427346,2015-11-12,17.774938902467383,False
50221,Nerve,6.5,96.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000000,70652284,2016-07-27,18.07328100910542,False
50223,American Made,7.1,115.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50000000,135569212,2017-08-23,18.724992864919596,True
50280,Whiskey Tango Foxtrot,6.6,112.0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35000000,25350747,2016-03-04,17.0483187944695,False
50310,Girls Trip,6.2,122.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28000000,140886353,2017-07-20,18.763464123349802,False
50321,The Visit,6.2,94.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,5000000,98677816,2015-09-10,18.407370727370196,False
50325,Legend,6.9,132.0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25000000,42425450,2015-09-11,17.563258999552517,False
50327,Not Cool,4.3,93.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,800000,35688,2014-09-19,10.482597797038709,False
50420,Knock Knock,4.9,99.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2000000,6328516,2015-06-26,15.6605764854716,False
50423,Cars 3,6.7,102.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175000000,383541369,2017-06-16,19.76495804779054,False
50425,A Street Cat Named Bob,7.4,103.0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8000000,17382693,2016-11-04,16.67098567154311,True
50442,Mommy,8.1,139.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4900000,17536004,2014-11-13,16.679766753857574,True
50450,Jem and the Holograms,4.1,118.0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5000000,2368937,2015-10-22,14.677952311418117,False
50478,Paper Towns,6.3,109.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12000000,85450484,2015-07-09,18.263447643343586,False
50480,Ricki and the Flash,5.9,101.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,18000000,41166033,2015-08-07,17.53312405682505,False
50499,Barbershop: The Next Cut,5.9,111.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000000,54404202,2016-04-15,17.811951969871103,False
50502,The Girl on the Train,6.5,112.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,45000000,174278214,2016-10-05,18.976163517021977,False
50518,Allied,7.1,124.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,106000000,119266661,2016-11-20,18.596872401242777,True
50543,Brothers,7.7,100.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13000000,17856688,2015-08-13,16.69788872988827,True
50567,The Martian,8.0,144.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,108000000,655271443,2015-09-30,20.300560126072583,True
50642,Bridge of Spies,7.6,142.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,40000000,162498338,2015-10-14,18.906178338143363,True
50674,The BFG,6.4,117.0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,140000000,199646680,2016-06-30,19.11205976724316,False
50713,The Other Side of the Door,5.3,96.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5000000,12905107,2016-02-24,16.373133759949116,False
50731,By the Sea,5.3,122.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20000000,3727746,2015-11-12,15.131314587677831,False
50759,Elle,7.1,130.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9100000,16517708,2016-05-27,16.61994363605268,True
50763,Underworld: Blood Wars,5.8,91.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,35000000,81209222,2016-11-25,18.212539382425604,False
50767,Power Rangers,5.9,124.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,120000000,142531552,2017-03-24,18.77507395772358,False
50777,My All-American,7.1,118.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20000000,2246000,2015-11-13,14.6246618595164,True
50788,American Honey,7.0,163.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3500000,2611750,2016-09-30,14.77553143558472,False
50792,The Lady in the Van,6.7,104.0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000000,42320503,2015-11-13,17.56078225470616,False
50819,Kong: Skull Island,6.6,118.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,185000000,561072059,2017-02-23,20.14535990443594,False
50855,Godzilla: King of the Monsters,6.1,132.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,170000000,383299915,2019-05-29,19.764328311201268,False
50857,Lion,8.0,118.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12000000,149570720,2016-11-25,18.823279889109283,True
50882,Rogue One: A Star Wars Story,7.8,133.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,200000000,1049102856,2016-12-14,20.771201213984632,True
50907,My Big Fat Greek Wedding 2,6.0,94.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18000000,92096558,2016-03-23,18.338348138964058,False
50920,The Equalizer 2,6.7,121.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,77000000,190376181,2018-07-18,19.064512577958748,False
50956,Solo: A Star Wars Story,6.9,135.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,275000000,393151347,2018-05-23,19.789705205112696,False
50969,La La Land,8.0,128.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20000000,426351163,2016-11-30,19.87077389329989,True
50976,We Are Your Friends,6.2,96.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2000000,10153415,2015-08-26,16.13332075855538,False
51000,The Nice Guys,7.4,116.0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50000000,59596747,2016-05-19,17.90311156678853,True
51014,Brothers,6.5,156.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13000000,17856688,2015-08-13,16.69788872988827,False
51035,Cop Car,6.3,88.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5000000,143658,2015-08-07,11.87519771472471,False
51080,The Predator,5.4,107.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,88000000,159487563,2018-09-11,18.88747650849742,False
51084,Only the Brave,7.7,134.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38000000,24555177,2017-10-20,17.01643330646199,True
51096,War Room,6.4,120.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000000,73975239,2015-08-27,18.119241000584587,False
51104,31,5.1,102.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1500000,922727,2016-09-16,13.73508977883073,False
51131,The Overnight,6.1,79.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,200000,1165996,2015-06-19,13.969087072990465,False
51148,Dope,7.2,103.0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7000000,18190831,2015-06-19,16.71642828886555,True
51151,Hillsong: Let Hope Rise,6.3,103.0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,10000000,2678525,2016-09-16,14.800777201181559,False
51152,Krampus,6.1,98.0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15000000,61788393,2015-12-02,17.93922610543866,False
51179,Dumbo,6.3,112.0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,170000000,347866307,2019-03-27,19.667328791511828,False
51180,The Perfect Guy,5.6,100.0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18000000,60278166,2015-09-09,17.91448052316468,False
51182,Bajrangi Bhaijaan,8.0,163.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13000000,121778347,2015-07-16,18.617713130606806,True
51186,The Goldfinch,6.4,149.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40000000,9431363,2019-09-12,16.05955128890039,False
51200,The Boss Baby,6.3,97.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125000000,510878762,2017-03-17,20.05164286561557,False
51213,Stronger,6.9,119.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30000000,8786287,2017-09-22,15.988702882402436,False
51216,The Boy,6.0,97.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,10000000,68220952,2016-01-21,18.03826230436761,False
51234,Baby Driver,7.6,113.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34000000,228104185,2017-06-28,19.245313038686405,True
51352,The Space Between Us,6.4,120.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,30000000,16481405,2017-01-04,16.61774339434042,False
51371,Teenage Mutant Ninja Turtles: Out of the Shadows,6.0,112.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135000000,245328374,2016-06-02,19.318108177222978,False
51407,Popstar: Never Stop Never Stopping,6.7,87.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20000000,9537120,2016-06-03,16.070702215908476,False
51417,Mustang,7.6,97.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1400000,5552584,2015-06-19,15.529774143053178,True
51492,Meet the Mormons,6.8,78.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000000,6049171,2014-10-10,15.615431961136775,False
51557,The Bye Bye Man,4.3,96.0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,7400000,31187727,2017-01-13,17.255535242070533,False
51563,Manchester by the Sea,7.8,137.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8500000,77733867,2016-11-17,18.16880160196497,True
51564,Swiss Army Man,7.0,97.0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3000000,5837111,2016-06-24,15.579746711940851,False
51594,Maze Runner: The Scorch Trials,6.3,131.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,61000000,310566162,2015-09-09,19.553907521984566,False
51608,The Shallows,6.3,86.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,13000000,118763442,2016-06-23,18.59264419868244,False
51613,Do You Believe?,6.0,120.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2300000,14304931,2015-03-20,16.476114930872384,False
51667,The Darkest Minds,5.7,104.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34000000,38361428,2018-08-03,17.462563059631854,False
51708,Dheepan,7.2,115.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9000000,7704357,2015-08-26,15.857296700746994,True
51740,The Purge: Election Year,6.0,108.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,10000000,118514727,2016-07-01,18.590547797736313,False
51752,Forever My Girl,6.7,108.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,3500000,16376066,2018-01-19,16.611331497668093,False
51781,The Lego Batman Movie,7.3,104.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80000000,310660018,2017-02-02,19.554209685684143,True
51798,Fantastic Beasts: The Crimes of Grindelwald,6.6,134.0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,200000000,652220086,2018-11-14,20.295892619679933,False
51821,Test,7.2,96.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250000,18823,2014-06-06,9.842887930407198,True
51831,Florence Foster Jenkins,6.8,111.0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29000000,56000339,2016-04-29,17.840868320109564,False
51838,Keanu,6.3,100.0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15000000,20688141,2016-04-29,16.845071243852665,False
51870,Captain Marvel,6.9,123.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,175000000,1126129839,2019-03-06,20.84205267085094,False
51871,Avengers: Infinity War,8.5,149.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,300000000,2048134200,2018-04-25,21.440195069808848,True
51872,Avengers: Endgame,8.5,181.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400000000,2795473000,2019-04-23,21.751267160362513,True
51873,Replicas,5.5,107.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,30000000,9037427,2018-10-25,16.016885178612444,False
51949,The Gift,7.0,108.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,5000000,58978477,2015-08-06,17.89268315566069,False
51961,Woodlawn,6.5,123.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13000000,14403703,2015-10-16,16.482995953692487,False
51980,Meet the Blacks,4.9,94.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,900000,9097072,2016-04-01,16.023463271395503,False
51992,The Birth of a Nation,6.4,120.0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10000000,16891011,2016-10-07,16.64229220409974,False
51993,Jason Bourne,6.6,123.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,120000000,416168316,2016-07-20,19.8466003445668,False
52033,Widows,6.9,129.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,40000000,73866088,2018-11-09,18.117764403741603,False
52034,The Wall,6.2,88.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3000000,4495262,2017-05-12,15.318534733631196,False
52081,Alpha,6.7,96.0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,51000000,99624873,2018-08-15,18.416922430331066,False
52098,Kicks,6.4,80.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000000,150191,2016-09-09,11.919669754576773,False
52105,Miracles from Heaven,7.1,109.0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13000000,73798736,2016-03-16,18.11685217560312,True
52144,The Founder,7.2,115.0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15000000,24403192,2016-11-25,17.01022454235766,True
52165,The Circle,5.3,110.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,18000000,40651864,2017-04-28,17.520555272364458,False
52199,Kubo and the Two Strings,7.8,101.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55000000,77548122,2016-08-18,18.166409243554384,True
52275,90 Minutes in Heaven,4.7,121.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000000,4816142,2015-09-11,15.387483958221004,False
52281,Queen of Katwe,7.4,124.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15000000,10055481,2016-09-23,16.123628516390053,True
52305,Ouija: Origin of Evil,6.1,99.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,9000000,81831866,2016-10-20,18.220177297836596,False
52429,Arctic Dogs,3.9,92.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50000000,4984157,2019-11-01,15.42177504039157,False
52461,Neighbors 2: Sorority Rising,5.7,92.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35000000,108757621,2016-05-05,18.504632312833387,False
52521,Shaft,6.4,111.0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30000000,21360215,2019-06-14,16.87704068436469,False
52525,Fifty Shades Darker,4.6,118.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,55000000,381398492,2017-02-08,19.759355299890483,False
52565,Fifty Shades Freed,4.5,105.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,55000000,371350619,2018-02-07,19.732657241662135,False
52570,Gifted,7.6,101.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7000000,36964656,2017-04-07,17.425472797882538,True
52571,The House,5.6,88.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40000000,31192425,2017-06-30,17.25568586689935,False
52601,Maze Runner: The Death Cure,6.2,143.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,61000000,265878536,2018-01-17,19.398550134640193,False
52602,Why Him?,6.2,111.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38000000,117425156,2016-12-21,18.581311726900072,False
52611,The Prodigy,5.9,92.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,6000000,19789712,2019-02-08,16.800672815199714,False
52653,Morgan,5.8,92.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,8000000,7298786,2016-09-02,15.803218727928227,False
52684,Robin Hood,5.3,116.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,99000000,85146186,2018-11-21,18.259880184269974,False
52692,White Boy Rick,6.4,111.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30000000,25947983,2018-09-14,17.071604476697043,False
52700,Miss Sloane,7.5,132.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,18000000,7719630,2016-11-25,15.85927712293114,True
52718,Nocturnal Animals,7.5,116.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,22500000,32398681,2016-11-04,17.293628300922798,True
52730,Darkest Hour,7.4,125.0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,30000000,150807172,2017-11-22,18.831512578719884,True
52748,Mile 22,6.1,94.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,35000000,66295121,2018-08-17,18.00962687778871,False
52764,Patriots Day,7.4,133.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40000000,52837989,2016-12-21,17.782740997530766,True
52776,Christopher Robin,7.3,104.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75000000,197504758,2018-08-03,19.101273238217672,True
52794,The Star,6.1,86.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000000,62758010,2017-11-15,17.954796793166288,False
52812,Can You Ever Forgive Me?,7.1,106.0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000000,12517379,2018-10-19,16.342628636561496,True
52857,Battle of the Sexes,6.7,121.0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25000000,18445379,2017-09-22,16.7303244905898,False
52862,Storks,6.8,87.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70000000,183353431,2016-09-22,19.02692617060476,False
52876,The Fate of the Furious,6.7,136.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,250000000,1234846267,2017-04-07,20.934212319925926,False
52911,Denial,6.7,109.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000000,9263940,2016-09-30,16.041640110035427,False
52919,Harriet,6.4,125.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17000000,23639930,2019-11-01,16.978447831716185,False
52920,Almost Christmas,6.1,111.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17000000,42493506,2016-11-11,17.564861845752542,False
52921,Kingsman: The Golden Circle,6.8,141.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104000000,408803696,2017-09-19,19.82874564035495,False
52927,Bad Moms,6.2,100.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000000,180998716,2016-07-29,19.014000500807185,False
52955,All Saints,6.0,108.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000000,5941994,2017-08-23,15.597555493536817,False
52964,Fifty Shades of Black,3.5,92.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000000,22113075,2016-01-28,16.911679665725956,False
52969,Kevin Hart: What Now?,5.9,96.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000000,23591043,2016-10-14,16.976377706445284,False
52974,On the Basis of Sex,6.9,120.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000000,38801294,2018-11-23,17.473964180325186,False
52976,Loving,7.0,123.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9000000,12898064,2016-11-04,16.372587858080774,False
53008,Collateral Beauty,6.8,97.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,36000000,85309093,2016-12-16,18.261791618737053,False
53052,It Comes at Night,6.2,91.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,5000000,19720203,2017-06-09,16.797154251912843,False
53066,Hunt for the Wilderpeople,7.9,101.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500000,23845533,2016-04-01,16.987107504095704,True
53074,Believe,5.1,119.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3500000,890303,2016-12-02,13.699318256419243,False
